,IdE,NombreE,ApellidoE,FechaNacE,EdadE,GeneroE
1812,E00001813,Luz,Camacho,2018-02-22,4,Femenino
1813,E00001814,Alberto,Giraldo,2019-03-19,3,Masculino
1814,E00001815,Cecilia,Vergara,2017-10-19,5,Femenino
1815,E00001816,José,Martínez,2019-07-31,3,Masculino
1816,E00001817,Rosa,Villegas,2017-09-18,5,Femenino
1817,E00001818,Luis,Padilla,2017-11-24,5,Masculino
1818,E00001819,Mauricio,Martínez,2019-04-30,3,Masculino
1819,E00001820,Yolanda,Ramírez,2020-05-09,2,Femenino
1820,E00001821,José,Rueda,2017-11-03,5,Masculino
1821,E00001822,Luis,Bernal,2019-05-13,3,Masculino
1822,E00001823,Jhoan,López,2019-11-07,3,Masculino
1823,E00001824,María,Giraldo,2019-11-03,3,Femenino
1824,E00001825,Carolina,Romero,2018-08-11,4,Femenino
1825,E00001826,Gustavo,Córdoba,2019-09-29,3,Masculino
1826,E00001827,Aldair,Rodríguez,2019-11-24,3,Masculino
1827,E00001828,Gloria,Pacheco,2020-05-05,2,Femenino
1828,E00001829,Andrés,Carvajal,2018-01-13,4,Masculino
1829,E00001830,Andrea,Yepes,2018-09-09,4,Femenino
1830,E00001831,Nelly,Calderón,2019-04-20,3,Femenino
1831,E00001832,Alejandra,Arévalo,2019-06-30,3,Femenino
1832,E00001833,Jenny,Ocampo,2020-08-27,2,Femenino
1833,E00001834,Judith,Díaz,2018-03-03,4,Femenino
1834,E00001835,Alba,Ramírez,2020-05-24,2,Femenino
1835,E00001836,Valentina,Pacheco,2019-07-26,3,Femenino
1836,E00001837,Javier,Muñoz,2019-06-03,3,Masculino
1837,E00001838,Esperanza,Roa,2019-02-04,3,Femenino
1838,E00001839,María,Gutiérrez,2019-09-15,3,Femenino
1839,E00001840,Candelaria,Pérez,2019-10-28,3,Femenino
1840,E00001841,Lucero,Vargas,2018-07-02,4,Femenino
1841,E00001842,Sebastián,Durán,2018-08-29,4,Masculino
1842,E00001843,Natalia,Sánchez,2019-02-27,3,Femenino
1843,E00001844,Germán,Ordóñez,2018-09-14,4,Masculino
1844,E00001845,Marcos,Parra,2019-07-04,3,Masculino
1845,E00001846,Paola,Rodríguez,2017-09-20,5,Femenino
1846,E00001847,María,López,2017-10-02,5,Femenino
1847,E00001848,Ángel,Cardona,2017-12-13,4,Masculino
1848,E00001849,Armando,Rivera,2019-03-01,3,Masculino
1849,E00001850,Diana,Ávila,2018-03-11,4,Femenino
1850,E00001851,Roberto,Beltrán,2020-07-12,2,Masculino
1851,E00001852,Dora,Cáceres,2019-12-01,3,Femenino
1852,E00001853,César,Cardona,2019-09-22,3,Masculino
1853,E00001854,Guillermo,Álvarez,2018-11-01,4,Masculino
1854,E00001855,Mario,Trujillo,2019-01-19,3,Masculino
1855,E00001856,Elías,Martínez,2019-02-14,3,Masculino
1856,E00001857,Stella,Mercado,2020-05-08,2,Femenino
1857,E00001858,Elkin,Bautista,2018-09-06,4,Masculino
1858,E00001859,Wilson,López,2019-11-24,3,Masculino
1859,E00001860,Alexandra,Toro,2020-02-18,2,Femenino
1860,E00001861,Kevin,Molano,2019-02-13,3,Masculino
1861,E00001862,Julio,Flórez,2019-07-31,3,Masculino
1862,E00001863,Isabel,Bonilla,2019-08-04,3,Femenino
1863,E00001864,Stiven,Morales,2017-10-29,5,Masculino
1864,E00001865,Magda,Gómez,2019-05-11,3,Femenino
1865,E00001866,María,Medina,2017-09-08,5,Femenino
1866,E00001867,Juan,Sánchez,2020-05-01,2,Masculino
1867,E00001868,Fabio,Ariza,2019-10-31,3,Masculino
1868,E00001869,Luis,González,2018-07-19,4,Masculino
1869,E00001870,Daniel,Hernández,2018-06-25,4,Masculino
1870,E00001871,Juan,Meza,2019-06-01,3,Masculino
1871,E00001872,Viviana,Caicedo,2018-02-25,4,Femenino
1872,E00001873,Esneider,Guzmán,2019-08-11,3,Masculino
1873,E00001874,Alberto,Bustos,2018-09-30,4,Masculino
1874,E00001875,Javier,Angarita,2018-03-26,4,Masculino
1875,E00001876,John,Henao,2020-01-07,2,Masculino
1876,E00001877,Dahiana,Álvarez,2020-05-22,2,Femenino
1877,E00001878,Enrique,Herrera,2019-01-06,3,Masculino
1878,E00001879,Yeferson,Díaz,2020-07-12,2,Masculino
1879,E00001880,Julián,Castro,2019-08-09,3,Masculino
1880,E00001881,Alberto,Benítez,2020-02-03,2,Masculino
1881,E00001882,Segundo,Martínez,2019-05-31,3,Masculino
1882,E00001883,Myriam,Sánchez,2018-06-12,4,Femenino
1883,E00001884,Jean,Andrade,2020-04-18,2,Masculino
1884,E00001885,Juan,Ramírez,2018-10-07,4,Masculino
1885,E00001886,Jonathan,Moreno,2019-05-03,3,Masculino
1886,E00001887,Andrea,Quiroz,2020-05-16,2,Femenino
1887,E00001888,Hernando,Ramírez,2019-07-27,3,Masculino
1888,E00001889,William,García,2017-10-18,5,Masculino
1889,E00001890,Alberto,Duarte,2019-09-01,3,Masculino
1890,E00001891,Leandro,Acevedo,2019-05-05,3,Masculino
1891,E00001892,Ximena,López,2017-10-22,5,Femenino
1892,E00001893,Luis,Acosta,2019-08-21,3,Masculino
1893,E00001894,Ana,Zuluaga,2019-12-14,2,Femenino
1894,E00001895,María,López,2019-01-18,3,Femenino
1895,E00001896,Stiven,Rodríguez,2019-08-30,3,Masculino
1896,E00001897,Deiby,Erazo,2018-04-12,4,Masculino
1897,E00001898,Eliana,Vera,2017-09-08,5,Femenino
1898,E00001899,Ricardo,Martínez,2020-05-01,2,Masculino
1899,E00001900,Esteban,Ardila,2017-10-11,5,Masculino
1900,E00001901,Adriana,Calderón,2018-06-29,4,Femenino
1901,E00001902,Armando,Jiménez,2018-11-13,4,Masculino
1902,E00001903,Fabián,Guzmán,2020-08-17,2,Masculino
1903,E00001904,Laura,Salazar,2020-01-29,2,Femenino
1904,E00001905,Mercedes,Salazar,2017-11-14,5,Femenino
1905,E00001906,Hernando,Peña,2020-08-19,2,Masculino
1906,E00001907,Estela,Cortés,2020-06-26,2,Femenino
1907,E00001908,Luz,Espinosa,2018-05-23,4,Femenino
1908,E00001909,Adriana,Martínez,2017-10-20,5,Femenino
1909,E00001910,Cristina,Velásquez,2019-02-10,3,Femenino
1910,E00001911,Lina,Ramírez,2018-10-08,4,Femenino
1911,E00001912,Carlos,Gómez,2020-08-24,2,Masculino
1912,E00001913,Adriana,Velásquez,2020-05-20,2,Femenino
1913,E00001914,Andrés,Osorio,2018-07-19,4,Masculino
1914,E00001915,Enrique,Bastidas,2017-11-21,5,Masculino
1915,E00001916,Yésica,González,2020-07-20,2,Femenino
1916,E00001917,David,García,2018-01-19,4,Masculino
1917,E00001918,Hernando,Vergara,2019-08-09,3,Masculino
1918,E00001919,Olga,Jaramillo,2018-12-27,3,Femenino
1919,E00001920,Elena,Salamanca,2017-10-08,5,Femenino
1920,E00001921,María,Prieto,2019-01-12,3,Femenino
1921,E00001922,Natalia,Mendoza,2018-01-30,4,Femenino
1922,E00001923,Armando,Rojas,2019-12-01,3,Masculino
1923,E00001924,Karen,Cifuentes,2020-08-31,2,Femenino
1924,E00001925,Fernando,Velandia,2020-07-12,2,Masculino
1925,E00001926,Cristian,Mejía,2020-02-12,2,Masculino
1926,E00001927,Carlos,Caicedo,2018-01-04,4,Masculino
1927,E00001928,Wilson,Rivera,2019-06-11,3,Masculino
1928,E00001929,Gloria,Moreno,2019-07-10,3,Femenino
1929,E00001930,David,Sánchez,2020-07-06,2,Masculino
1930,E00001931,Cristina,Toro,2019-08-17,3,Femenino
1931,E00001932,José,Rodríguez,2019-08-11,3,Masculino
1932,E00001933,Fredy,Perdomo,2019-01-24,3,Masculino
1933,E00001934,Kevin,Jaramillo,2018-10-12,4,Masculino
1934,E00001935,Mauricio,Amaya,2020-02-27,2,Masculino
1935,E00001936,Ana,García,2020-08-26,2,Femenino
1936,E00001937,Hugo,Arias,2019-03-08,3,Masculino
1937,E00001938,Wilmer,Monsalve,2020-02-27,2,Masculino
1938,E00001939,Carol,Hernández,2020-06-02,2,Femenino
1939,E00001940,Carlos,Romero,2019-11-16,3,Masculino
1940,E00001941,Mauricio,Torres,2018-08-26,4,Masculino
1941,E00001942,José,Pérez,2020-03-17,2,Masculino
1942,E00001943,Segundo,Hernández,2017-12-12,4,Masculino
1943,E00001944,Sebastián,Mesa,2017-12-28,4,Masculino
1944,E00001945,Delia,Benavides,2019-04-22,3,Femenino
1945,E00001946,Emilio,Arrieta,2020-07-30,2,Masculino
1946,E00001947,Cristina,Garzón,2017-10-29,5,Femenino
1947,E00001948,Nancy,Espitia,2019-02-08,3,Femenino
1948,E00001949,Carlos,Bustos,2020-08-24,2,Masculino
1949,E00001950,Mario,Hernández,2017-11-13,5,Masculino
1950,E00001951,Efrén,Marín,2019-01-29,3,Masculino
1951,E00001952,Enrique,Gamboa,2020-08-29,2,Masculino
1952,E00001953,Eugenia,Ríos,2018-11-29,4,Femenino
1953,E00001954,Inés,Torres,2018-06-19,4,Femenino
1954,E00001955,Patricia,López,2017-11-25,5,Femenino
1955,E00001956,Andrey,Vargas,2020-03-18,2,Masculino
1956,E00001957,José,Gutiérrez,2020-05-13,2,Masculino
1957,E00001958,Álvaro,Durán,2017-11-23,5,Masculino
1958,E00001959,Stella,Martínez,2019-10-16,3,Femenino
1959,E00001960,David,Aguilar,2019-09-10,3,Masculino
1960,E00001961,Mónica,Duque,2019-07-31,3,Femenino
1961,E00001962,Arbey,Gómez,2019-06-25,3,Masculino
1962,E00001963,Mario,Arteaga,2018-09-18,4,Masculino
1963,E00001964,Doris,Suárez,2020-01-21,2,Femenino
1964,E00001965,Luis,Quiroz,2018-11-01,4,Masculino
1965,E00001966,Alejandro,Vargas,2019-08-26,3,Masculino
1966,E00001967,Yaneth,Cantillo,2018-11-18,4,Femenino
1967,E00001968,Iván,Sierra,2017-11-07,5,Masculino
1968,E00001969,Esteban,Bohórquez,2018-10-20,4,Masculino
1969,E00001970,Johnny,Medina,2017-09-30,5,Masculino
1970,E00001971,Cristina,Rincón,2020-02-24,2,Femenino
1971,E00001972,Herney,Suárez,2020-05-17,2,Masculino
1972,E00001973,Edgar,Sánchez,2020-06-27,2,Masculino
1973,E00001974,Nohora,Rojas,2017-10-17,5,Femenino
1974,E00001975,Stiven,Ramos,2020-03-12,2,Masculino
1975,E00001976,Jonathan,Suárez,2018-08-03,4,Masculino
1976,E00001977,Cristian,Zapata,2018-05-19,4,Masculino
1977,E00001978,Ricardo,Luna,2017-09-10,5,Masculino
1978,E00001979,Alexis,Reyes,2018-08-19,4,Masculino
1979,E00001980,Irma,Muñoz,2018-11-03,4,Femenino
1980,E00001981,Luis,Arteaga,2018-04-06,4,Masculino
1981,E00001982,Henry,Galvis,2018-04-23,4,Masculino
1982,E00001983,Edilson,Gaitán,2020-01-13,2,Masculino
1983,E00001984,Javier,Estrada,2018-02-22,4,Masculino
1984,E00001985,Juan,Rodríguez,2020-05-29,2,Masculino
1985,E00001986,Carlos,Villa,2020-01-28,2,Masculino
1986,E00001987,Isabel,Restrepo,2018-10-22,4,Femenino
1987,E00001988,Alfredo,Méndez,2018-07-01,4,Masculino
1988,E00001989,Guillermo,Romero,2020-08-26,2,Masculino
1989,E00001990,Óscar,Amaya,2019-03-25,3,Masculino
1990,E00001991,Ernesto,Ortiz,2020-03-04,2,Masculino
1991,E00001992,Eduardo,Blanco,2020-05-17,2,Masculino
1992,E00001993,Ana,Forero,2020-06-02,2,Femenino
1993,E00001994,Alberto,Salazar,2018-10-17,4,Masculino
1994,E00001995,Alexander,Hernández,2019-03-06,3,Masculino
1995,E00001996,Luis,Camargo,2018-04-19,4,Masculino
1996,E00001997,Camilo,Mosquera,2018-04-03,4,Masculino
1997,E00001998,Daniel,Parada,2018-02-13,4,Masculino
1998,E00001999,Adolfo,Barrios,2018-06-29,4,Masculino
1999,E00002000,Hermes,Bustamante,2019-06-19,3,Masculino
2000,E00002001,Alcira,Pineda,2017-09-10,5,Femenino
2001,E00002002,Elizabeth,Beltrán,2018-05-07,4,Femenino
2002,E00002003,Francia,Vega,2017-09-17,5,Femenino
2003,E00002004,Wilmer,Domínguez,2019-11-07,3,Masculino
2004,E00002005,Jorge,Gómez,2018-03-12,4,Masculino
2005,E00002006,Diana,Ortiz,2019-09-23,3,Femenino
2006,E00002007,Wilmer,Ríos,2020-01-30,2,Masculino
2007,E00002008,Raúl,García,2019-12-11,2,Masculino
2008,E00002009,María,Álvarez,2018-05-07,4,Femenino
2009,E00002010,Luis,Hernández,2017-12-21,4,Masculino
2010,E00002011,Cristian,Muñoz,2017-09-25,5,Masculino
2011,E00002012,Néstor,Mora,2019-01-11,3,Masculino
2012,E00002013,Vanesa,Rodríguez,2020-04-18,2,Femenino
2013,E00002014,Tatiana,Mora,2018-03-14,4,Femenino
2014,E00002015,Mario,Rivera,2018-12-13,3,Masculino
2015,E00002016,Elena,Cuesta,2019-08-06,3,Femenino
2016,E00002017,Jesús,Valencia,2019-06-13,3,Masculino
2017,E00002018,Carlos,Puentes,2018-01-20,4,Masculino
2018,E00002019,Jair,Fuentes,2019-04-14,3,Masculino
2019,E00002020,Edgar,García,2019-12-28,2,Masculino
2020,E00002021,Misael,Morales,2017-11-09,5,Masculino
2021,E00002022,Valentina,Luna,2019-07-11,3,Femenino
2022,E00002023,Adriana,Ortiz,2019-12-26,2,Femenino
2023,E00002024,Maritza,Corredor,2018-04-12,4,Femenino
2024,E00002025,Alexander,Castaño,2017-11-29,5,Masculino
2025,E00002026,David,Rivas,2019-09-04,3,Masculino
2026,E00002027,Jhon,Martínez,2019-02-16,3,Masculino
2027,E00002028,José,Tovar,2019-02-09,3,Masculino
2028,E00002029,Andrés,Fernández,2018-10-25,4,Masculino
2029,E00002030,Leonardo,García,2020-01-17,2,Masculino
2030,E00002031,Sofía,Martínez,2020-01-18,2,Femenino
2031,E00002032,Edinson,Montoya,2020-01-22,2,Masculino
2032,E00002033,Andrés,Muñoz,2018-08-19,4,Masculino
2033,E00002034,Juan,López,2019-03-24,3,Masculino
2034,E00002035,Mateo,Cantillo,2019-02-05,3,Masculino
2035,E00002036,Eduardo,García,2019-07-22,3,Masculino
2036,E00002037,Carlos,Garzón,2020-02-25,2,Masculino
2037,E00002038,Edilson,Ramírez,2020-03-31,2,Masculino
2038,E00002039,José,Gómez,2019-03-20,3,Masculino
2039,E00002040,Antonio,Torres,2018-02-10,4,Masculino
2040,E00002041,Luis,Castrillón,2019-03-06,3,Masculino
2041,E00002042,Yeny,Angulo,2019-01-01,3,Femenino
2042,E00002043,Camilo,Montes,2018-05-25,4,Masculino
2043,E00002044,Juan,Álvarez,2018-08-31,4,Masculino
2044,E00002045,Carlos,Cifuentes,2017-10-18,5,Masculino
2045,E00002046,María,Navarro,2020-08-12,2,Femenino
2046,E00002047,María,López,2017-10-26,5,Femenino
2047,E00002048,Sergio,Andrade,2018-04-11,4,Masculino
2048,E00002049,Rocío,Gutiérrez,2019-08-30,3,Femenino
2049,E00002050,Elías,Jiménez,2020-08-04,2,Masculino
2050,E00002051,Jorge,Gómez,2017-10-07,5,Masculino
2051,E00002052,Rubén,Fuentes,2019-12-10,2,Masculino
2052,E00002053,Roberto,Garzón,2019-04-04,3,Masculino
2053,E00002054,Teresa,Jaramillo,2019-06-16,3,Femenino
2054,E00002055,Eder,Orozco,2018-07-07,4,Masculino
2055,E00002056,Iris,Gallego,2017-09-28,5,Femenino
2056,E00002057,Eduardo,Luna,2018-12-29,3,Masculino
2057,E00002058,María,Duque,2019-08-01,3,Femenino
2058,E00002059,Milton,Mendoza,2018-12-02,4,Masculino
2059,E00002060,Olga,Mena,2020-02-05,2,Femenino
2060,E00002061,Constanza,Melo,2018-05-17,4,Femenino
2061,E00002062,Claudia,Buitrago,2017-12-08,4,Femenino
2062,E00002063,Liliana,López,2020-05-05,2,Femenino
2063,E00002064,Jairo,Suárez,2019-01-20,3,Masculino
2064,E00002065,Andrés,Hernández,2018-06-01,4,Masculino
2065,E00002066,Derly,López,2018-05-21,4,Femenino
2066,E00002067,Rubén,Vargas,2018-10-31,4,Masculino
2067,E00002068,Fernando,Sanabria,2017-11-14,5,Masculino
2068,E00002069,Omaira,Jiménez,2019-02-20,3,Femenino
2069,E00002070,Elisa,Chaparro,2020-06-16,2,Femenino
2070,E00002071,Cristian,Chávez,2018-04-14,4,Masculino
2071,E00002072,Ana,Sierra,2018-08-19,4,Femenino
2072,E00002073,Stiven,Morales,2019-10-02,3,Masculino
2073,E00002074,Rocío,Bautista,2020-08-21,2,Femenino
2074,E00002075,Óscar,Lozano,2017-11-07,5,Masculino
2075,E00002076,Elena,Peña,2017-10-21,5,Femenino
2076,E00002077,Kelly,López,2019-04-28,3,Femenino
2077,E00002078,Claudia,Ruiz,2018-07-30,4,Femenino
2078,E00002079,Alejandra,Molina,2020-04-15,2,Femenino
2079,E00002080,Graciela,Gómez,2020-02-10,2,Femenino
2080,E00002081,Alejandro,Silva,2018-02-04,4,Masculino
2081,E00002082,Alexander,Ortiz,2018-09-14,4,Masculino
2082,E00002083,Enrique,Soto,2019-10-25,3,Masculino
2083,E00002084,René,Gómez,2019-06-14,3,Masculino
2084,E00002085,Óscar,Montes,2017-09-24,5,Masculino
2085,E00002086,Juliana,Martínez,2018-06-20,4,Femenino
2086,E00002087,Adriana,Parada,2017-10-04,5,Femenino
2087,E00002088,Rubén,Martínez,2018-06-04,4,Masculino
2088,E00002089,Alexander,Valencia,2019-09-24,3,Masculino
2089,E00002090,Mauricio,Sánchez,2019-10-17,3,Masculino
2090,E00002091,Horacio,Meza,2017-12-11,4,Masculino
2091,E00002092,Antonio,Ramírez,2019-07-07,3,Masculino
2092,E00002093,Diego,Sánchez,2019-01-20,3,Masculino
2093,E00002094,Gerardo,Hernández,2017-11-14,5,Masculino
2094,E00002095,Nicolás,Vásquez,2019-07-17,3,Masculino
2095,E00002096,Bernardo,Galindo,2019-10-22,3,Masculino
2096,E00002097,Alexander,Paz,2019-03-19,3,Masculino
2097,E00002098,Octavio,Martínez,2017-12-29,4,Masculino
2098,E00002099,Óscar,Rodríguez,2018-07-07,4,Masculino
2099,E00002100,Milena,Blanco,2020-07-06,2,Femenino
2100,E00002101,Alonso,Acosta,2018-09-06,4,Masculino
2101,E00002102,Carlos,Núñez,2020-04-14,2,Masculino
2102,E00002103,María,Mejía,2019-09-17,3,Femenino
2103,E00002104,Cristina,Ayala,2020-01-13,2,Femenino
2104,E00002105,Alberto,Pacheco,2019-11-30,3,Masculino
2105,E00002106,Ligia,Molina,2019-03-24,3,Femenino
2106,E00002107,Janeth,Ramírez,2019-11-06,3,Femenino
2107,E00002108,Isaías,Hernández,2019-05-27,3,Masculino
2108,E00002109,Luis,Castillo,2019-02-17,3,Masculino
2109,E00002110,Camilo,Gómez,2018-11-10,4,Masculino
2110,E00002111,William,Uribe,2019-04-10,3,Masculino
2111,E00002112,Lucía,Cuéllar,2018-04-22,4,Femenino
2112,E00002113,Daniel,Sepúlveda,2020-03-09,2,Masculino
2113,E00002114,Stiven,Posada,2019-03-04,3,Masculino
2114,E00002115,Mauricio,Ruiz,2019-11-05,3,Masculino
2115,E00002116,Guillermo,Sánchez,2019-08-14,3,Masculino
2116,E00002117,Dario,Velásquez,2018-03-18,4,Masculino
2117,E00002118,José,Loaiza,2018-07-30,4,Masculino
2118,E00002119,Isabel,Sánchez,2019-06-14,3,Femenino
2119,E00002120,Juan,Ortiz,2018-12-10,3,Masculino
2120,E00002121,Andrés,Peña,2019-03-23,3,Masculino
2121,E00002122,Julieth,Ortega,2019-07-24,3,Femenino
2122,E00002123,Erika,Quintero,2018-02-28,4,Femenino
2123,E00002124,Leidy,Ramírez,2020-07-30,2,Femenino
2124,E00002125,Mauricio,Ortiz,2018-05-01,4,Masculino
2125,E00002126,Javier,Murillo,2019-01-20,3,Masculino
2126,E00002127,Eduardo,Ayala,2018-04-03,4,Masculino
2127,E00002128,Edith,Arrieta,2018-01-25,4,Femenino
2128,E00002129,Yohana,Sánchez,2019-05-03,3,Femenino
2129,E00002130,Luis,Flórez,2019-07-19,3,Masculino
2130,E00002131,Nilson,Calderón,2019-04-10,3,Masculino
2131,E00002132,Elvira,Giraldo,2019-12-01,3,Femenino
2132,E00002133,Janeth,Figueroa,2018-01-09,4,Femenino
2133,E00002134,David,Martínez,2019-05-12,3,Masculino
2134,E00002135,Laura,Mosquera,2020-03-22,2,Femenino
2135,E00002136,Luis,Arévalo,2019-07-02,3,Masculino
2136,E00002137,Julio,Ariza,2020-08-16,2,Masculino
2137,E00002138,Camilo,Gutiérrez,2019-11-24,3,Masculino
2138,E00002139,Alexandra,Loaiza,2020-05-02,2,Femenino
2139,E00002140,Anderson,González,2018-03-12,4,Masculino
2140,E00002141,William,Londoño,2018-05-18,4,Masculino
2141,E00002142,Stella,Ruiz,2017-10-05,5,Femenino
2142,E00002143,María,Polo,2017-11-19,5,Femenino
2143,E00002144,Silvio,González,2019-11-08,3,Masculino
2144,E00002145,Sebastián,Restrepo,2018-10-27,4,Masculino
2145,E00002146,Diana,Bejarano,2017-11-16,5,Femenino
2146,E00002147,Rosa,García,2017-10-20,5,Femenino
2147,E00002148,Héctor,Álvarez,2020-01-20,2,Masculino
2148,E00002149,Octavio,Palacios,2017-09-05,5,Masculino
2149,E00002150,Martha,Zambrano,2018-08-13,4,Femenino
2150,E00002151,Marina,Montes,2019-11-28,3,Femenino
2151,E00002152,Óscar,Aguirre,2019-01-06,3,Masculino
2152,E00002153,Consuelo,Lozano,2017-11-11,5,Femenino
2153,E00002154,Nancy,Martínez,2018-05-16,4,Femenino
2154,E00002155,María,Jiménez,2018-10-08,4,Femenino
2155,E00002156,Alejandra,Ruiz,2018-10-17,4,Femenino
2156,E00002157,Humberto,Galvis,2018-05-24,4,Masculino
2157,E00002158,Gerardo,González,2018-08-30,4,Masculino
2158,E00002159,Ángel,Guerrero,2019-02-08,3,Masculino
2159,E00002160,Carlos,González,2020-01-24,2,Masculino
2160,E00002161,David,Gutiérrez,2018-08-06,4,Masculino
2161,E00002162,Alirio,Ríos,2020-07-06,2,Masculino
2162,E00002163,Rita,Ramírez,2019-10-25,3,Femenino
2163,E00002164,Camila,Franco,2020-07-13,2,Femenino
2164,E00002165,Lady,Mosquera,2018-02-17,4,Femenino
2165,E00002166,José,Hernández,2018-03-10,4,Masculino
2166,E00002167,Isabel,Bautista,2019-08-22,3,Femenino
2167,E00002168,Yesid,Trujillo,2020-02-11,2,Masculino
2168,E00002169,César,Valencia,2019-11-20,3,Masculino
2169,E00002170,María,Buitrago,2019-07-29,3,Femenino
2170,E00002171,Alejandra,Gómez,2018-04-17,4,Femenino
2171,E00002172,Eduardo,Alzate,2017-11-10,5,Masculino
2172,E00002173,Fredy,Bonilla,2018-07-12,4,Masculino
2173,E00002174,Vanessa,Rodríguez,2020-08-18,2,Femenino
2174,E00002175,Jesús,Contreras,2019-03-17,3,Masculino
2175,E00002176,Julián,Ospina,2018-01-28,4,Masculino
2176,E00002177,Esperanza,Molina,2019-05-14,3,Femenino
2177,E00002178,Emilia,Ramírez,2019-06-23,3,Femenino
2178,E00002179,Beatriz,Buitrago,2019-01-19,3,Femenino
2179,E00002180,Mayra,Álvarez,2019-09-25,3,Femenino
2180,E00002181,Juan,Bustos,2019-10-24,3,Masculino
2181,E00002182,Beatriz,Bernal,2019-05-08,3,Femenino
2182,E00002183,Joel,Martínez,2018-04-30,4,Masculino
2183,E00002184,María,Peña,2017-12-30,4,Femenino
2184,E00002185,Dario,García,2019-09-03,3,Masculino
2185,E00002186,Ángel,Pérez,2018-12-06,3,Masculino
2186,E00002187,Antonio,Vanegas,2020-02-03,2,Masculino
2187,E00002188,Jesús,Duarte,2018-07-08,4,Masculino
2188,E00002189,Rafael,Trujillo,2018-09-07,4,Masculino
2189,E00002190,Diana,Parra,2019-12-23,2,Femenino
2190,E00002191,Antonio,Rodríguez,2020-01-27,2,Masculino
2191,E00002192,Lucía,García,2018-06-17,4,Femenino
2192,E00002193,Daniel,Ceballos,2019-12-09,2,Masculino
2193,E00002194,Leonel,Reyes,2020-06-07,2,Masculino
2194,E00002195,Alexander,Cerón,2018-07-20,4,Masculino
2195,E00002196,Eugenia,Salazar,2019-06-04,3,Femenino
2196,E00002197,Samir,Valderrama,2020-03-09,2,Masculino
2197,E00002198,Hugo,Romero,2020-01-19,2,Masculino
2198,E00002199,María,García,2018-01-26,4,Femenino
2199,E00002200,Miguel,Gutiérrez,2019-12-12,2,Masculino
2200,E00002201,Mercedes,Velásquez,2018-09-09,4,Femenino
2201,E00002202,Carlos,Benavides,2020-05-23,2,Masculino
2202,E00002203,José,Rivera,2018-08-08,4,Masculino
2203,E00002204,Diana,Delgado,2018-08-22,4,Femenino
2204,E00002205,Wilson,Sánchez,2019-12-11,2,Masculino
2205,E00002206,Carlos,Fernández,2017-09-05,5,Masculino
2206,E00002207,María,Acevedo,2020-05-12,2,Femenino
2207,E00002208,Marcela,Guerrero,2017-12-09,4,Femenino
2208,E00002209,Alexander,Peña,2018-01-12,4,Masculino
2209,E00002210,Patricia,Flórez,2019-04-14,3,Femenino
2210,E00002211,Juan,Castañeda,2020-07-17,2,Masculino
2211,E00002212,Óscar,Gallego,2019-07-16,3,Masculino
